0.000000000000000000e+00,3.127467651367187500e+02
1.000000000000000048e-04,3.127275695800781250e+02
2.000000000000000096e-04,3.133946838378906250e+02
3.000000000000000279e-04,3.134331970214843750e+02
4.000000000000000192e-04,3.130249938964843750e+02
5.000000000000000104e-04,3.135244140625000000e+02
6.000000000000000559e-04,3.127052307128906250e+02
6.999999999999999929e-04,3.130187988281250000e+02
8.000000000000000383e-04,3.124334716796875000e+02
9.000000000000000838e-04,3.114555358886718750e+02
1.000000000000000021e-03,3.107245178222656250e+02
1.100000000000000066e-03,3.131035766601562500e+02
1.200000000000000112e-03,3.114743957519531250e+02
1.300000000000000157e-03,3.130099792480468750e+02
1.399999999999999986e-03,3.124602661132812500e+02
1.500000000000000031e-03,3.132589416503906250e+02
1.600000000000000077e-03,3.128070983886718750e+02
1.700000000000000122e-03,3.137941894531250000e+02
1.800000000000000168e-03,3.160539855957031250e+02
1.899999999999999996e-03,3.175202331542968750e+02
2.000000000000000042e-03,3.165292053222656250e+02
2.100000000000000304e-03,3.159965209960937500e+02
2.200000000000000133e-03,3.146875610351562500e+02
2.299999999999999961e-03,3.135863952636718750e+02
2.400000000000000223e-03,3.120725097656250000e+02
2.500000000000000052e-03,3.136987609863281250e+02
2.600000000000000314e-03,3.148728332519531250e+02
2.700000000000000143e-03,3.126739196777343750e+02
2.799999999999999972e-03,3.116261291503906250e+02
2.900000000000000234e-03,3.121217956542968750e+02
3.000000000000000062e-03,3.114018859863281250e+02
3.100000000000000325e-03,3.104440002441406250e+02
3.200000000000000153e-03,3.123701782226562500e+02
3.299999999999999982e-03,3.136190490722656250e+02
3.400000000000000244e-03,3.112564697265625000e+02
3.500000000000000073e-03,3.122127685546875000e+02
3.600000000000000335e-03,3.135057983398437500e+02
3.700000000000000164e-03,3.134189453125000000e+02
3.799999999999999992e-03,3.132871704101562500e+02
3.900000000000000255e-03,3.155183715820312500e+02
4.000000000000000083e-03,3.161810913085937500e+02
4.100000000000000346e-03,3.154196166992187500e+02
4.200000000000000608e-03,3.156119689941406250e+02
4.300000000000000003e-03,3.126617431640625000e+02
4.400000000000000265e-03,3.116187744140625000e+02
4.500000000000000527e-03,3.099865722656250000e+02
4.599999999999999922e-03,3.106831970214843750e+02
4.700000000000000185e-03,3.113491821289062500e+02
4.800000000000000447e-03,3.131749877929687500e+02
4.899999999999999842e-03,3.137260437011718750e+02
5.000000000000000104e-03,3.133919677734375000e+02
5.100000000000000366e-03,3.139714660644531250e+02
5.200000000000000629e-03,3.134300537109375000e+02
5.300000000000000024e-03,3.131300964355468750e+02
5.400000000000000286e-03,3.128688659667968750e+02
5.500000000000000548e-03,3.128745422363281250e+02
5.599999999999999943e-03,3.135437927246093750e+02
5.700000000000000205e-03,3.143975219726562500e+02
5.800000000000000468e-03,3.148720703125000000e+02
5.899999999999999863e-03,3.150058593750000000e+02
6.000000000000000125e-03,3.135561218261718750e+02
6.100000000000000387e-03,3.130657653808593750e+02
6.200000000000000649e-03,3.124241943359375000e+02
6.300000000000000044e-03,3.115812377929687500e+02
6.400000000000000307e-03,3.108533630371093750e+02
6.500000000000000569e-03,3.111737670898437500e+02
6.599999999999999964e-03,3.108929748535156250e+02
6.700000000000000226e-03,3.118224487304687500e+02
6.800000000000000488e-03,3.122988281250000000e+02
6.900000000000000751e-03,3.128329162597656250e+02
7.000000000000000146e-03,3.149851989746093750e+02
7.100000000000000408e-03,3.162438049316406250e+02
7.200000000000000670e-03,3.154062500000000000e+02
7.300000000000000065e-03,3.159924011230468750e+02
7.400000000000000328e-03,3.162557373046875000e+02
7.500000000000000590e-03,3.141297607421875000e+02
7.599999999999999985e-03,3.134684753417968750e+02
7.700000000000000247e-03,3.134823608398437500e+02
7.800000000000000509e-03,3.134064941406250000e+02
7.900000000000000772e-03,3.130720520019531250e+02
8.000000000000000167e-03,3.140814819335937500e+02
8.099999999999999561e-03,3.138089599609375000e+02
8.200000000000000691e-03,3.128964538574218750e+02
8.300000000000000086e-03,3.107455749511718750e+02
8.400000000000001216e-03,3.106680297851562500e+02
8.500000000000000611e-03,3.111249084472656250e+02
8.600000000000000006e-03,3.114934997558593750e+02
8.700000000000001135e-03,3.133325500488281250e+02
8.800000000000000530e-03,3.172002868652343750e+02
8.899999999999999925e-03,3.177230529785156250e+02
9.000000000000001055e-03,3.171149597167968750e+02
9.100000000000000450e-03,3.172318420410156250e+02
9.199999999999999845e-03,3.171080017089843750e+02
9.300000000000000974e-03,3.154892883300781250e+02
9.400000000000000369e-03,3.150888061523437500e+02
9.499999999999999764e-03,3.141116943359375000e+02
9.600000000000000894e-03,3.141539306640625000e+02
9.700000000000000289e-03,3.130650024414062500e+02
9.799999999999999684e-03,3.122785949707031250e+02
9.900000000000000813e-03,3.121161193847656250e+02
1.000000000000000021e-02,3.129760131835937500e+02
1.010000000000000134e-02,3.139790039062500000e+02
1.020000000000000073e-02,3.132268676757812500e+02
1.030000000000000013e-02,3.121849975585937500e+02
1.040000000000000126e-02,3.113671264648437500e+02
1.050000000000000065e-02,3.113323669433593750e+02
1.060000000000000005e-02,3.111336669921875000e+02
1.070000000000000118e-02,3.128567504882812500e+02
1.080000000000000057e-02,3.153649597167968750e+02
1.089999999999999997e-02,3.171576843261718750e+02
1.100000000000000110e-02,3.170081787109375000e+02
1.110000000000000049e-02,3.171758422851562500e+02
1.119999999999999989e-02,3.156017150878906250e+02
1.130000000000000102e-02,3.137317199707031250e+02
1.140000000000000041e-02,3.112638854980468750e+02
1.149999999999999981e-02,3.085283813476562500e+02
1.160000000000000094e-02,3.083029479980468750e+02
1.170000000000000033e-02,3.090198059082031250e+02
1.179999999999999973e-02,3.080170898437500000e+02
1.190000000000000085e-02,3.102220458984375000e+02
1.200000000000000025e-02,3.100140380859375000e+02
1.210000000000000138e-02,3.122546386718750000e+02
1.220000000000000077e-02,3.126744079589843750e+02
1.230000000000000017e-02,3.134884948730468750e+02
1.240000000000000130e-02,3.142164306640625000e+02
1.250000000000000069e-02,3.154478454589843750e+02
1.260000000000000009e-02,3.152404479980468750e+02
1.270000000000000122e-02,3.151547851562500000e+02
1.280000000000000061e-02,3.161340637207031250e+02
1.290000000000000001e-02,3.149255065917968750e+02
1.300000000000000114e-02,3.123908081054687500e+02
1.310000000000000053e-02,3.128281250000000000e+02
1.319999999999999993e-02,3.137436218261718750e+02
1.330000000000000106e-02,3.112772521972656250e+02
1.340000000000000045e-02,3.107155151367187500e+02
1.349999999999999985e-02,3.112156982421875000e+02
1.360000000000000098e-02,3.095243225097656250e+02
1.370000000000000037e-02,3.104699707031250000e+02
1.380000000000000150e-02,3.099270935058593750e+02
1.390000000000000090e-02,3.106849975585937500e+02
1.400000000000000029e-02,3.097309265136718750e+02
1.410000000000000142e-02,3.094707946777343750e+02
1.420000000000000082e-02,3.095915527343750000e+02
1.430000000000000021e-02,3.109686889648437500e+02
1.440000000000000134e-02,3.113283386230468750e+02
1.450000000000000074e-02,3.107936706542968750e+02
1.460000000000000013e-02,3.127572021484375000e+02
1.470000000000000126e-02,3.132823181152343750e+02
1.480000000000000066e-02,3.141482849121093750e+02
1.490000000000000005e-02,3.140740356445312500e+02
1.500000000000000118e-02,3.143639831542968750e+02
1.510000000000000057e-02,3.137648620605468750e+02
1.519999999999999997e-02,3.128665466308593750e+02
1.530000000000000110e-02,3.130861511230468750e+02
1.540000000000000049e-02,3.125318298339843750e+02
1.549999999999999989e-02,3.125635681152343750e+02
1.560000000000000102e-02,3.131202087402343750e+02
1.570000000000000215e-02,3.152513122558593750e+02
1.580000000000000154e-02,3.145037231445312500e+02
1.590000000000000094e-02,3.153749389648437500e+02
1.600000000000000033e-02,3.157191162109375000e+02
